candidate_id,category,basis,match_standard,brand,product,pack,record_uom,specs,annual_volume,same_product_confirmed,collected_on,data_source,notes,fnd_carried,fnd_sku,fnd_brand,fnd_price,fnd_uom,fnd_pack_coverage,fnd_promo_price,fnd_specs,fnd_url,hd_carried,hd_sku,hd_brand,hd_price,hd_uom,hd_pack_coverage,hd_promo_price,hd_specs,hd_url,lw_carried,lw_sku,lw_brand,lw_price,lw_uom,lw_pack_coverage,lw_promo_price,lw_specs,lw_url,mnd_carried,mnd_sku,mnd_brand,mnd_price,mnd_uom,mnd_pack_coverage,mnd_promo_price,mnd_specs,mnd_url,tsh_carried,tsh_sku,tsh_brand,tsh_price,tsh_uom,tsh_pack_coverage,tsh_promo_price,tsh_specs,tsh_url
F024,Ceramic Tile,sq_ft,spec_matched,,Subway 4x12 glossy,,per_sq_ft,material=ceramic;size_in=4x12;finish_tile=glossy;pei_rating=1;look=solid,63608,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-325487,Sonoma,1.39,per_sq_ft,,,material=ceramic;size_in=4x12;finish_tile=glossy;pei_rating=1;look=solid,,y,HD-970894,TrafficMaster,22.98,per_case,16.95,18.98,material=ceramic;size_in=4x12;finish_tile=glossy;pei_rating=1;look=solid,,y,LW-130184,SMARTCORE,1.49,per_sq_ft,,1.29,material=ceramic;size_in=4x12;finish_tile=glossy;pei_rating=1;look=solid,,y,MND-628069,Dakota,23.98,per_box,17.56,,material=ceramic;size_in=4x12;finish_tile=glossy;pei_rating=1;look=solid,,y,TSH-364628,Kismet,1.49,per_sq_ft,,,material=ceramic;size_in=4x12;finish_tile=glossy;pei_rating=1;look=solid,
F025,Ceramic Tile,sq_ft,spec_matched,,Floor tile 12x12,,per_sq_ft,material=ceramic;size_in=12x12;finish_tile=matte;pei_rating=3;look=stone,3533,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-799736,DuraLux,0.99,per_sq_ft,,,material=ceramic;size_in=12x12;finish_tile=matte;pei_rating=3;look=stone,,y,HD-237970,TrafficMaster,24.98,per_case,22.67,21.98,material=ceramic;size_in=12x12;finish_tile=matte;pei_rating=3;look=stone,,y,LW-239508,Style Selections,0.99,per_sq_ft,,0.89,material=ceramic;size_in=12x12;finish_tile=matte;pei_rating=3;look=stone,,y,MND-386167,Patrician,25.98,per_box,29.11,,material=ceramic;size_in=12x12;finish_tile=matte;pei_rating=3;look=stone,,y,TSH-248412,Rush River,1.19,per_sq_ft,,1.09,material=ceramic;size_in=12x12;finish_tile=matte;pei_rating=3;look=stone,
F026,Ceramic Tile,sq_ft,spec_matched,,Wall tile 4x16 matte,,per_sq_ft,material=ceramic;size_in=4x16;finish_tile=matte;pei_rating=1;look=solid,10358,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-820504,Sonoma,1.19,per_sq_ft,,,material=ceramic;size_in=4x16;finish_tile=matte;pei_rating=1;look=solid,,y,HD-533425,TrafficMaster,25.98,per_case,22.66,,material=ceramic;size_in=4x16;finish_tile=matte;pei_rating=1;look=solid,,y,LW-912412,Style Selections,1.09,per_sq_ft,,,material=ceramic;size_in=4x16;finish_tile=polished;pei_rating=1;look=solid,,y,MND-280415,Tuscany,1.19,per_sq_ft,,,material=ceramic;size_in=4x16;finish_tile=matte;pei_rating=1;look=solid,,y,TSH-953407,Rush River,1.39,per_sq_ft,,,material=ceramic;size_in=4x16;finish_tile=matte;pei_rating=1;look=solid,
F027,Mosaic & Decorative Tile,sq_ft,spec_matched,,Porcelain hex mosaic 2in,,per_sq_ft,material=porcelain;pattern=hexagon;chip_size=2x2;finish_tile=matte;size_in=12x12,42642,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-121888,AquaGuard,17.98,per_sq_ft,,,material=porcelain;pattern=hexagon;chip_size=2x2;finish_tile=matte;size_in=12x12,,y,HD-596921,Home Decorators Collection,20.98,per_sq_ft,,,material=porcelain;pattern=hexagon;chip_size=2x2;finish_tile=matte;size_in=12x12,,y,LW-479605,SMARTCORE,19.98,per_sq_ft,,,material=porcelain;pattern=hexagon;chip_size=2x2;finish_tile=matte;size_in=12x12,,y,MND-858311,Dakota,15.98,per_sq_ft,,,material=porcelain;pattern=hexagon;chip_size=2x2;finish_tile=matte;size_in=12x12,,y,TSH-200276,Rush River,19.98,per_sq_ft,,,material=porcelain;pattern=hexagon;chip_size=2x2;finish_tile=matte;size_in=12x12,
F028,Mosaic & Decorative Tile,sq_ft,spec_matched,,Glass subway mosaic sheet,,per_sq_ft,material=glass;pattern=subway;chip_size=1x3;finish_tile=polished;size_in=12x12,25602,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-515613,Salerno,11.98,per_sq_ft,,,material=glass;pattern=subway;chip_size=1x3;finish_tile=polished;size_in=12x12,,y,HD-403747,Home Decorators Collection,13.98,per_sq_ft,,,material=glass;pattern=subway;chip_size=1x3;finish_tile=polished;size_in=12x12,,y,LW-449424,Style Selections,13.98,per_sq_ft,,12.98,material=glass;pattern=subway;chip_size=1x3;finish_tile=polished;size_in=12x12,,y,MND-183935,Tuscany,11.98,per_sq_ft,,9.89,material=glass;pattern=subway;chip_size=1x3;finish_tile=polished;size_in=12x12,,n,,,,,,,,
F029,Natural Stone Tile,sq_ft,spec_matched,,Marble 12x24 honed,,per_sq_ft,material=marble;size_in=12x24;finish_tile=honed;stone_grade=standard;thickness_mm=10,20325,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-733498,NuCore,10.98,per_sq_ft,,,material=marble;size_in=12x24;finish_tile=honed;stone_grade=standard;thickness_mm=10,,y,HD-513160,TrafficMaster,10.98,per_sq_ft,,,material=marble;size_in=12x24;finish_tile=honed;stone_grade=standard;thickness_mm=10,,y,LW-416039,SMARTCORE,10.98,per_sq_ft,,9.59,material=marble;size_in=12x24;finish_tile=honed;stone_grade=standard;thickness_mm=10,,y,MND-920771,Dakota,189.00,per_box,17.50,,material=marble;size_in=12x24;finish_tile=honed;stone_grade=standard;thickness_mm=10,,n,,,,,,,,
F030,Natural Stone Tile,sq_ft,spec_matched,,Travertine 18x18 tumbled,,per_sq_ft,material=travertine;size_in=18x18;finish_tile=tumbled;stone_grade=standard;thickness_mm=12,13315,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-351757,NuCore,5.49,per_sq_ft,,5.09,material=travertine;size_in=18x18;finish_tile=tumbled;stone_grade=standard;thickness_mm=12,,n,,,,,,,,,y,LW-937100,Style Selections,5.69,per_sq_ft,,,material=travertine;size_in=18x18;finish_tile=tumbled;stone_grade=standard;thickness_mm=12,,y,MND-156033,Dakota,109.00,per_box,20.59,,material=travertine;size_in=18x18;finish_tile=tumbled;stone_grade=standard;thickness_mm=9,,y,TSH-888275,Kismet,5.39,per_sq_ft,,,material=travertine;size_in=18x18;finish_tile=tumbled;stone_grade=standard;thickness_mm=12,
F031,Engineered Hardwood,sq_ft,spec_matched,,"White oak 7.5in, 3mm veneer",,per_sq_ft,species=white oak;veneer_mm=3.0;thickness_mm=15.0;width_in=7.5;finish=wire brushed;install=click,79407,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-473136,NuCore,3.29,per_sq_ft,,,species=white oak;veneer_mm=3.0;thickness_mm=15.0;width_in=7.5;finish=wire brushed;install=click,,y,HD-536634,Home Decorators Collection,3.19,per_sq_ft,,,species=white oak;veneer_mm=3.0;thickness_mm=15.0;width_in=7.5;finish=wire brushed;install=click,,y,LW-288978,SMARTCORE,3.69,per_sq_ft,,,species=white oak;veneer_mm=3.0;thickness_mm=15.0;width_in=7.5;finish=wire brushed;install=click,,y,MND-647484,Patrician,62.98,per_box,21.24,,species=white oak;veneer_mm=3.0;thickness_mm=15.0;width_in=7.5;finish=wire brushed;install=click,,n,,,,,,,,
F032,Engineered Hardwood,sq_ft,spec_matched,,"White oak 6.5in, 2mm veneer",,per_sq_ft,species=white oak;veneer_mm=2.0;thickness_mm=12.7;width_in=6.5;finish=wire brushed;install=click,40687,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-832427,DuraLux,4.79,per_sq_ft,,,species=white oak;veneer_mm=2.0;thickness_mm=12.7;width_in=6.5;finish=wire brushed;install=click,,n,,,,,,,,,y,LW-489804,allen + roth,5.49,per_sq_ft,,,species=white oak;veneer_mm=2.0;thickness_mm=12.7;width_in=6.5;finish=wire brushed;install=click,,y,MND-514606,Tuscany,119.00,per_box,24.45,109.00,species=white oak;veneer_mm=2.0;thickness_mm=12.7;width_in=6.5;finish=wire brushed;install=click,,n,,,,,,,,
F033,Engineered Hardwood,sq_ft,spec_matched,,"White oak 5in, entry veneer",,per_sq_ft,species=white oak;veneer_mm=0.6;thickness_mm=9.5;width_in=5;finish=smooth;install=click,10018,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-311331,Salerno,4.09,per_sq_ft,,,species=white oak;veneer_mm=0.6;thickness_mm=9.5;width_in=5;finish=smooth;install=click,,y,HD-805742,LifeProof,80.98,per_case,20.77,,species=white oak;veneer_mm=0.45;thickness_mm=9.5;width_in=5;finish=smooth;install=click,,n,,,,,,,,,y,MND-472011,Dakota,3.89,per_sq_ft,,,species=white oak;veneer_mm=0.6;thickness_mm=9.5;width_in=5;finish=smooth;install=click,,n,,,,,,,,
F034,Engineered Hardwood,sq_ft,spec_matched,,"Hickory 6.5in, 3mm veneer",,per_sq_ft,species=hickory;veneer_mm=3.0;thickness_mm=12.7;width_in=6.5;finish=hand scraped;install=glue,53170,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-349246,DuraLux,4.49,per_sq_ft,,,species=hickory;veneer_mm=3.0;thickness_mm=12.7;width_in=6.5;finish=hand scraped;install=glue,,y,HD-607360,Home Decorators Collection,4.49,per_sq_ft,,4.09,species=hickory;veneer_mm=3.0;thickness_mm=12.7;width_in=6.5;finish=hand scraped;install=glue,,y,LW-431292,SMARTCORE,5.09,per_sq_ft,,4.59,species=hickory;veneer_mm=3.0;thickness_mm=12.7;width_in=6.5;finish=matte;install=glue,,y,MND-872978,Tuscany,4.19,per_sq_ft,,,species=hickory;veneer_mm=3.0;thickness_mm=12.7;width_in=6.5;finish=hand scraped;install=glue,,n,,,,,,,,
F035,Engineered Hardwood,sq_ft,spec_matched,,"Maple 5in, 2mm veneer",,per_sq_ft,species=maple;veneer_mm=2.0;thickness_mm=12.7;width_in=5;finish=smooth;install=nail,53241,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-974621,DuraLux,8.49,per_sq_ft,,6.89,species=maple;veneer_mm=2.0;thickness_mm=12.7;width_in=5;finish=smooth;install=nail,,y,HD-447140,LifeProof,279.00,per_case,29.74,,species=maple;veneer_mm=2.0;thickness_mm=12.7;width_in=5;finish=smooth;install=nail,,y,LW-219312,allen + roth,7.89,per_sq_ft,,,species=maple;veneer_mm=2.0;thickness_mm=12.7;width_in=5;finish=polished;install=nail,,y,MND-510767,Dakota,249.00,per_box,28.55,,species=maple;veneer_mm=2.0;thickness_mm=7.62;width_in=5;finish=smooth;install=nail,,n,,,,,,,,
F036,Solid Hardwood,sq_ft,spec_matched,,Red oak 2.25in select,,per_sq_ft,species=red oak;thickness_in=0.75;width_in=2.25;finish=smooth;grade=select,89412,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-318799,Sonoma,5.49,per_sq_ft,,,species=red oak;thickness_in=0.75;width_in=2.25;finish=smooth;grade=select,,y,HD-270125,Home Decorators Collection,109.00,per_case,20.93,,species=red oak;thickness_in=0.75;width_in=2.25;finish=smooth;grade=select,,y,LW-327233,SMARTCORE,5.59,per_sq_ft,,,species=red oak;thickness_in=0.75;width_in=2.25;finish=smooth;grade=select,,n,,,,,,,,,n,,,,,,,,
F037,Solid Hardwood,sq_ft,spec_matched,,Red oak 3.25in select,,per_sq_ft,species=red oak;thickness_in=0.75;width_in=3.25;finish=smooth;grade=select,43737,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-840048,Salerno,4.99,per_sq_ft,,,species=red oak;thickness_in=0.75;width_in=3.25;finish=smooth;grade=select,,y,HD-240006,TrafficMaster,5.19,per_sq_ft,,,species=red oak;thickness_in=0.75;width_in=3.25;finish=smooth;grade=select,,y,LW-596973,Style Selections,5.29,per_sq_ft,,,species=red oak;thickness_in=0.75;width_in=3.25;finish=smooth;grade=select,,y,MND-951795,Patrician,109.00,per_box,23.60,,species=red oak;thickness_in=0.75;width_in=3.25;finish=smooth;grade=select,,n,,,,,,,,
F038,Solid Hardwood,sq_ft,spec_matched,,White oak 5in character,,per_sq_ft,species=white oak;thickness_in=0.75;width_in=5;finish=smooth;grade=character,42721,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-287439,Salerno,4.79,per_sq_ft,,,species=white oak;thickness_in=0.75;width_in=5;finish=smooth;grade=character,,n,,,,,,,,,y,LW-857109,SMARTCORE,5.59,per_sq_ft,,,species=white oak;thickness_in=0.75;width_in=5;finish=smooth;grade=character,,y,MND-396526,Dakota,84.98,per_box,18.75,77.98,species=white oak;thickness_in=0.75;width_in=5;finish=smooth;grade=character,,n,,,,,,,,
F039,Solid Hardwood,sq_ft,spec_matched,,Hickory 5in hand scraped,,per_sq_ft,species=hickory;thickness_in=0.75;width_in=5;finish=hand scraped;grade=character,11685,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-724463,Sonoma,5.09,per_sq_ft,,,species=hickory;thickness_in=0.75;width_in=5;finish=hand scraped;grade=character,,y,HD-709648,Home Decorators Collection,5.39,per_sq_ft,,,species=hickory;thickness_in=0.75;width_in=5;finish=hand scraped;grade=character,,y,LW-269586,Style Selections,5.19,per_sq_ft,,,species=hickory;thickness_in=0.75;width_in=5;finish=hand scraped;grade=character,,n,,,,,,,,,n,,,,,,,,
F040,Solid Hardwood,sq_ft,spec_matched,,Maple 3.25in select,,per_sq_ft,species=maple;thickness_in=0.75;width_in=3.25;finish=smooth;grade=select,7289,,2026-09-10,seed_estimate,"record each retailer's own brand + actual specs; match the market position, not only the spec",y,FND-376038,NuCore,5.79,per_sq_ft,,,species=maple;thickness_in=0.75;width_in=3.25;finish=smooth;grade=select,,y,HD-134568,LifeProof,149.00,per_case,26.78,,species=maple;thickness_in=0.75;width_in=3.25;finish=smooth;grade=select,,y,LW-805369,SMARTCORE,5.59,per_sq_ft,,,species=maple;thickness_in=0.75;width_in=3.25;finish=smooth;grade=select,,n,,,,,,,,,n,,,,,,,,
F041,Solid Hardwood,sq_ft,identical,Bruce,Solid oak 2.25in - match the model code exactly,,per_sq_ft,species=red oak;thickness_in=0.75;width_in=2.25;finish=smooth;grade=select,56528,y,2026-09-10,seed_estimate,identical only if the model code matches; else switch to spec_matched,y,FND-110274,,4.99,per_sq_ft,,,,,n,,,,,,,,,y,LW-351384,,4.99,per_sq_ft,,,,,y,MND-511883,,5.29,per_sq_ft,,,,,n,,,,,,,,
F042,Engineered Hardwood,sq_ft,identical,Bruce,Engineered oak - match the model code exactly,,per_sq_ft,species=red oak;veneer_mm=2.0;thickness_mm=12.7;width_in=5;finish=smooth;install=click,65349,y,2026-09-10,seed_estimate,identical only if the model code matches; else switch to spec_matched,y,FND-763402,,8.69,per_sq_ft,,,,,y,HD-190232,,9.69,per_sq_ft,,,,,y,LW-433241,,8.59,per_sq_ft,,,,,y,MND-175907,,8.59,per_sq_ft,,,,,n,,,,,,,,
F043,Luxury Vinyl Plank,sq_ft,identical,Pergo,Pergo rigid core - collections differ by banner,,per_sq_ft,core=SPC;wear_layer_mil=20;thickness_mm=6.0;width_in=7;install=click;waterproof=yes,11266,y,2026-09-10,seed_estimate,identical only if the model code matches; else switch to spec_matched,y,FND-381477,,3.59,per_sq_ft,,,,,y,HD-801732,,67.98,per_case,17.86,,,,y,LW-140038,,3.59,per_sq_ft,,,,,n,,,,,,,,,y,TSH-138503,,3.79,per_sq_ft,,3.19,,
F044,Luxury Vinyl Plank,sq_ft,identical,COREtec,COREtec plank - check the collection name,,per_sq_ft,core=WPC;wear_layer_mil=20;thickness_mm=8.0;width_in=7;install=click;waterproof=yes,4898,y,2026-09-10,seed_estimate,identical only if the model code matches; else switch to spec_matched,y,FND-851216,,4.79,per_sq_ft,,,,,y,HD-195876,,5.09,per_sq_ft,,,,,y,LW-644079,,4.79,per_sq_ft,,,,,y,MND-991743,,4.89,per_sq_ft,,,,,y,TSH-477198,,5.49,per_sq_ft,,,,
F045,Porcelain Tile,sq_ft,identical,MSI,MSI porcelain - collections vary by banner,,per_sq_ft,material=porcelain;size_in=12x24;finish_tile=matte;pei_rating=4;look=concrete,70229,y,2026-09-10,seed_estimate,identical only if the model code matches; else switch to spec_matched,y,FND-171614,,4.89,per_sq_ft,,,,,y,HD-368043,,96.98,per_case,18.78,,,,y,LW-390991,,5.39,per_sq_ft,,,,,y,MND-973362,,109.00,per_box,21.87,,,,y,TSH-272551,,4.99,per_sq_ft,,,,
F046,Ceramic Tile,sq_ft,identical,Marazzi,Marazzi ceramic - check the series name,,per_sq_ft,material=ceramic;size_in=4x12;finish_tile=glossy;pei_rating=1;look=solid,45655,y,2026-09-10,seed_estimate,identical only if the model code matches; else switch to spec_matched,y,FND-300746,,1.29,per_sq_ft,,,,,y,HD-202925,,1.29,per_sq_ft,,,,,n,,,,,,,,,y,MND-855598,,1.29,per_sq_ft,,,,,y,TSH-895072,,1.39,per_sq_ft,,,,
